transaction_id,merchant_id,date,amount_sar,financed,term_days,days_to_repay,status
T-002215,M-1027,2026-04-14,48821,1,30,18,on_time
T-002627,M-1033,2026-04-14,19926,1,30,19,on_time
T-002733,M-1035,2026-04-14,23848,1,30,40,late
T-003001,M-1040,2026-04-14,10287,1,30,19,on_time
T-003057,M-1041,2026-04-14,36124,1,30,20,on_time
T-003248,M-1044,2026-04-14,33447,1,21,38,late
T-003686,M-1050,2026-04-14,5382,1,21,35,late
T-003750,M-1051,2026-04-14,5558,1,21,11,on_time
T-000550,M-1006,2026-04-15,33578,1,30,30,on_time
T-000639,M-1007,2026-04-15,24007,1,30,29,on_time
T-001020,M-1011,2026-04-15,49867,1,30,20,on_time
T-001209,M-1013,2026-04-15,16949,1,30,16,on_time
T-001356,M-1015,2026-04-15,7994,0,,,cash
T-001853,M-1022,2026-04-15,19937,1,30,16,on_time
T-002629,M-1033,2026-04-15,24752,1,30,28,on_time
T-003054,M-1041,2026-04-15,34539,1,30,17,on_time
T-003179,M-1043,2026-04-15,16536,1,21,8,on_time
T-000447,M-1005,2026-04-16,17102,1,30,18,on_time
T-000731,M-1008,2026-04-16,33389,1,30,19,on_time
T-001362,M-1015,2026-04-16,26162,1,30,17,on_time
T-001498,M-1017,2026-04-16,29340,1,30,44,late
T-001561,M-1018,2026-04-16,40877,1,30,24,on_time
T-001563,M-1018,2026-04-16,26798,1,30,28,on_time
T-001714,M-1020,2026-04-16,14307,1,30,21,on_time
T-002217,M-1027,2026-04-16,38720,0,,,cash
T-002511,M-1031,2026-04-16,21803,0,,,cash
T-002573,M-1032,2026-04-16,22267,1,30,26,on_time
T-003330,M-1045,2026-04-16,27445,1,21,14,on_time
T-003751,M-1051,2026-04-16,2668,0,,,cash
T-003752,M-1051,2026-04-16,4799,0,,,cash
T-000166,M-1002,2026-04-17,21709,0,,,cash
T-000640,M-1007,2026-04-17,53203,1,30,27,on_time
T-001122,M-1012,2026-04-17,33417,0,,,cash
T-001783,M-1021,2026-04-17,28487,1,30,17,on_time
T-001854,M-1022,2026-04-17,8102,1,30,24,on_time
T-001926,M-1023,2026-04-17,22798,0,,,cash
T-002005,M-1024,2026-04-17,7836,1,30,19,on_time
T-002445,M-1030,2026-04-17,16826,0,,,cash
T-002787,M-1036,2026-04-17,25522,0,,,cash
T-003056,M-1041,2026-04-17,26716,1,30,43,late
T-003476,M-1047,2026-04-17,6307,1,21,14,on_time
T-003685,M-1050,2026-04-17,6494,1,21,9,on_time
T-003804,M-1052,2026-04-17,2919,1,21,37,late
T-003805,M-1052,2026-04-17,1873,1,21,30,late
T-003857,M-1053,2026-04-17,3050,1,21,17,on_time
T-004028,M-1056,2026-04-17,6970,1,21,9,on_time
T-000350,M-1004,2026-04-18,51876,1,30,24,on_time
T-000920,M-1010,2026-04-18,23290,1,30,26,on_time
T-000921,M-1010,2026-04-18,19641,1,30,18,on_time
T-001126,M-1012,2026-04-18,23364,1,30,26,on_time
T-001419,M-1016,2026-04-18,32464,0,,,cash
T-002680,M-1034,2026-04-18,21476,1,30,18,on_time
T-002893,M-1038,2026-04-18,39056,1,30,22,on_time
T-003002,M-1040,2026-04-18,22067,1,30,25,on_time
T-003477,M-1047,2026-04-18,3328,1,21,,default
T-003683,M-1050,2026-04-18,13838,1,21,,default
T-000163,M-1002,2026-04-19,23168,0,,,cash
T-001027,M-1011,2026-04-19,18755,0,,,cash
T-001121,M-1012,2026-04-19,24669,1,30,25,on_time
T-001280,M-1014,2026-04-19,17949,1,30,20,on_time
T-001492,M-1017,2026-04-19,11561,1,30,26,on_time
T-001925,M-1023,2026-04-19,21761,1,30,19,on_time
T-002844,M-1037,2026-04-19,43407,1,30,20,on_time
T-003474,M-1047,2026-04-19,6710,1,21,19,on_time
T-003478,M-1047,2026-04-19,6883,1,21,28,late
T-003858,M-1053,2026-04-19,1855,0,,,cash
T-000064,M-1001,2026-04-20,27676,1,30,25,on_time
T-000725,M-1008,2026-04-20,32091,0,,,cash
T-001924,M-1023,2026-04-20,28511,1,30,23,on_time
T-002007,M-1024,2026-04-20,22628,1,30,16,on_time
T-003003,M-1040,2026-04-20,31281,1,30,15,on_time
T-003549,M-1048,2026-04-20,13143,0,,,cash
T-003970,M-1055,2026-04-20,3695,1,21,,default
T-000257,M-1003,2026-04-21,51280,1,30,19,on_time
T-000552,M-1006,2026-04-21,25680,1,30,17,on_time
T-000636,M-1007,2026-04-21,25162,0,,,cash
T-001560,M-1018,2026-04-21,30399,1,30,26,on_time
T-002366,M-1029,2026-04-21,22736,0,,,cash
T-002628,M-1033,2026-04-21,33957,1,30,22,on_time
T-003110,M-1042,2026-04-21,27225,1,30,28,on_time
T-003177,M-1043,2026-04-21,11495,0,,,cash
T-003251,M-1044,2026-04-21,3122,1,21,27,late
T-003332,M-1045,2026-04-21,28505,1,21,31,late
T-003406,M-1046,2026-04-21,4254,1,21,39,late
T-003973,M-1055,2026-04-21,6744,1,21,11,on_time
T-000059,M-1001,2026-04-22,45735,1,30,20,on_time
T-000263,M-1003,2026-04-22,42021,1,30,19,on_time
T-000452,M-1005,2026-04-22,18905,1,30,27,on_time
T-000454,M-1005,2026-04-22,24856,1,30,19,on_time
T-001022,M-1011,2026-04-22,84039,1,30,18,on_time
T-001278,M-1014,2026-04-22,20927,1,30,16,on_time
T-003111,M-1042,2026-04-22,18877,1,30,20,on_time
T-003802,M-1052,2026-04-22,2964,1,21,26,late
T-003969,M-1055,2026-04-22,3980,1,21,39,late
T-000258,M-1003,2026-04-23,35379,1,30,28,on_time
T-000264,M-1003,2026-04-23,24006,0,,,cash
T-000451,M-1005,2026-04-23,23557,1,30,26,on_time
T-001422,M-1016,2026-04-23,34354,0,,,cash
T-001494,M-1017,2026-04-23,11948,1,30,27,on_time
T-001781,M-1021,2026-04-23,18593,0,,,cash
T-002892,M-1038,2026-04-23,39112,1,30,29,on_time
T-003249,M-1044,2026-04-23,34530,0,,,cash
T-003479,M-1047,2026-04-23,7663,1,21,43,late
T-003615,M-1049,2026-04-23,12218,1,21,13,on_time
T-003754,M-1051,2026-04-23,5278,1,21,6,on_time
T-000256,M-1003,2026-04-24,43919,1,30,28,on_time
T-000637,M-1007,2026-04-24,33225,1,30,26,on_time
T-002569,M-1032,2026-04-24,14839,0,,,cash
T-003401,M-1046,2026-04-24,1718,1,21,13,on_time
T-004026,M-1056,2026-04-24,7686,1,21,40,late
T-000733,M-1008,2026-04-25,26031,1,30,30,on_time
T-000829,M-1009,2026-04-25,62526,1,30,29,on_time
T-001358,M-1015,2026-04-25,7777,1,30,26,on_time
T-002143,M-1026,2026-04-25,24542,1,30,28,on_time
T-002218,M-1027,2026-04-25,24705,1,30,26,on_time
T-002570,M-1032,2026-04-25,20126,1,30,22,on_time
T-002732,M-1035,2026-04-25,9593,1,30,17,on_time
T-003055,M-1041,2026-04-25,18715,1,30,27,on_time
T-003176,M-1043,2026-04-25,9037,0,,,cash
T-003614,M-1049,2026-04-25,22732,0,,,cash
T-004027,M-1056,2026-04-25,4458,1,21,10,on_time
T-000063,M-1001,2026-04-26,40553,1,30,25,on_time
T-001019,M-1011,2026-04-26,31365,1,30,28,on_time
T-001125,M-1012,2026-04-26,47636,0,,,cash
T-001634,M-1019,2026-04-26,17572,1,30,21,on_time
T-002142,M-1026,2026-04-26,40347,1,30,49,late
T-002216,M-1027,2026-04-26,22068,1,30,30,on_time
T-002439,M-1030,2026-04-26,9016,1,30,20,on_time
T-003250,M-1044,2026-04-26,21184,0,,,cash
T-000058,M-1001,2026-04-27,37572,1,30,22,on_time
T-000260,M-1003,2026-04-27,25419,1,30,26,on_time
T-000262,M-1003,2026-04-27,40306,1,30,24,on_time
T-000351,M-1004,2026-04-27,48657,1,30,25,on_time
T-000549,M-1006,2026-04-27,4690,1,30,30,on_time
T-000826,M-1009,2026-04-27,58079,1,30,19,on_time
T-000830,M-1009,2026-04-27,69704,0,,,cash
T-001021,M-1011,2026-04-27,39082,1,30,25,on_time
T-001421,M-1016,2026-04-27,13148,1,30,22,on_time
T-001496,M-1017,2026-04-27,22333,1,30,23,on_time
T-001562,M-1018,2026-04-27,45192,0,,,cash
T-001636,M-1019,2026-04-27,20175,1,30,25,on_time
T-001785,M-1021,2026-04-27,14316,1,30,15,on_time
T-001851,M-1022,2026-04-27,20044,0,,,cash
T-002295,M-1028,2026-04-27,40596,1,30,33,late
T-002512,M-1031,2026-04-27,14187,0,,,cash
T-003472,M-1047,2026-04-27,5151,0,,,cash
T-003548,M-1048,2026-04-27,27083,1,21,7,on_time
T-003684,M-1050,2026-04-27,7605,1,21,20,on_time
T-003753,M-1051,2026-04-27,555,0,,,cash
T-000362,M-1004,2026-04-28,58925,0,,,cash
T-000364,M-1004,2026-04-28,46921,1,30,24,on_time
T-000458,M-1005,2026-04-28,9888,0,,,cash
T-000648,M-1007,2026-04-28,53240,0,,,cash
T-000735,M-1008,2026-04-28,16555,1,30,21,on_time
T-002081,M-1025,2026-04-28,14390,1,30,21,on_time
T-002220,M-1027,2026-04-28,31889,1,30,27,on_time
T-002222,M-1027,2026-04-28,35440,1,30,30,on_time
T-002297,M-1028,2026-04-28,10579,1,30,19,on_time
T-003978,M-1055,2026-04-28,5778,0,,,cash
T-004031,M-1056,2026-04-28,2113,1,21,,default
T-000358,M-1004,2026-04-29,67659,1,30,29,on_time
T-000936,M-1010,2026-04-29,31315,1,30,24,on_time
T-001367,M-1015,2026-04-29,34424,1,30,30,on_time
T-001501,M-1017,2026-04-29,21889,1,30,26,on_time
T-001647,M-1019,2026-04-29,7746,1,30,21,on_time
T-001857,M-1022,2026-04-29,11259,1,30,26,on_time
T-002304,M-1028,2026-04-29,9194,1,30,25,on_time
T-003334,M-1045,2026-04-29,13680,1,21,21,on_time
T-003690,M-1050,2026-04-29,8963,1,21,44,late
T-003755,M-1051,2026-04-29,5930,1,21,16,on_time
T-003756,M-1051,2026-04-29,3225,0,,,cash
T-001366,M-1015,2026-04-30,13463,1,30,22,on_time
T-001566,M-1018,2026-04-30,30308,1,30,26,on_time
T-001646,M-1019,2026-04-30,7079,0,,,cash
T-001787,M-1021,2026-04-30,4898,1,30,16,on_time
T-002373,M-1029,2026-04-30,6689,1,30,24,on_time
T-002377,M-1029,2026-04-30,19633,1,30,20,on_time
T-002515,M-1031,2026-04-30,22299,1,30,26,on_time
T-003253,M-1044,2026-04-30,15339,1,21,6,on_time
T-003259,M-1044,2026-04-30,13243,1,21,19,on_time
T-003811,M-1052,2026-04-30,1707,1,21,,default
T-004033,M-1056,2026-04-30,4023,1,21,24,late
T-000464,M-1005,2026-05-01,11898,1,30,18,on_time
T-000647,M-1007,2026-05-01,37505,1,30,22,on_time
T-001218,M-1013,2026-05-01,12172,1,30,26,on_time
T-002079,M-1025,2026-05-01,10938,1,30,15,on_time
T-002948,M-1039,2026-05-01,28855,0,,,cash
T-003116,M-1042,2026-05-01,41158,1,30,18,on_time
T-003184,M-1043,2026-05-01,20885,1,21,13,on_time
T-003554,M-1048,2026-05-01,10599,0,,,cash
T-003555,M-1048,2026-05-01,16785,0,,,cash
T-000462,M-1005,2026-05-02,24749,1,30,27,on_time
T-000558,M-1006,2026-05-02,20166,0,,,cash
T-000833,M-1009,2026-05-02,45935,1,30,17,on_time
T-000933,M-1010,2026-05-02,36534,0,,,cash
T-000935,M-1010,2026-05-02,23369,1,30,24,on_time
T-001217,M-1013,2026-05-02,8749,1,30,20,on_time
T-001641,M-1019,2026-05-02,11816,0,,,cash
T-001791,M-1021,2026-05-02,15140,0,,,cash
T-002013,M-1024,2026-05-02,10236,1,30,15,on_time
T-002076,M-1025,2026-05-02,14136,0,,,cash
T-002149,M-1026,2026-05-02,24079,1,30,25,on_time
T-002632,M-1033,2026-05-02,30496,0,,,cash
T-002684,M-1034,2026-05-02,24000,0,,,cash
T-002896,M-1038,2026-05-02,33727,1,30,16,on_time
T-003058,M-1041,2026-05-02,28898,1,30,24,on_time
T-000742,M-1008,2026-05-03,44714,1,30,27,on_time
T-000836,M-1009,2026-05-03,65942,0,,,cash
T-001215,M-1013,2026-05-03,11862,1,30,20,on_time
T-001219,M-1013,2026-05-03,4936,1,30,51,late
T-001429,M-1016,2026-05-03,21496,0,,,cash
T-001721,M-1020,2026-05-03,11874,1,30,28,on_time
T-002221,M-1027,2026-05-03,23616,0,,,cash
T-002371,M-1029,2026-05-03,20051,0,,,cash
T-002372,M-1029,2026-05-03,10566,1,30,20,on_time
T-002451,M-1030,2026-05-03,23029,1,30,16,on_time
T-002452,M-1030,2026-05-03,8067,1,30,17,on_time
T-002575,M-1032,2026-05-03,6740,1,30,24,on_time
T-002685,M-1034,2026-05-03,30661,0,,,cash
T-003255,M-1044,2026-05-03,17835,0,,,cash
T-003256,M-1044,2026-05-03,14143,0,,,cash
T-003687,M-1050,2026-05-03,6395,0,,,cash
T-003921,M-1054,2026-05-03,6158,1,21,31,late
T-000072,M-1001,2026-05-04,45420,1,30,25,on_time
T-000266,M-1003,2026-05-04,51024,1,30,28,on_time
T-000555,M-1006,2026-05-04,18230,0,,,cash
T-000739,M-1008,2026-05-04,33273,1,30,28,on_time
T-000740,M-1008,2026-05-04,27392,0,,,cash
T-002299,M-1028,2026-05-04,13864,1,30,19,on_time
T-002516,M-1031,2026-05-04,17268,0,,,cash
T-003409,M-1046,2026-05-04,6794,1,21,9,on_time
T-003975,M-1055,2026-05-04,4471,1,21,18,on_time
T-000644,M-1007,2026-05-05,45646,1,30,17,on_time
T-000931,M-1010,2026-05-05,8528,1,30,18,on_time
T-001127,M-1012,2026-05-05,26565,0,,,cash
T-001283,M-1014,2026-05-05,12855,0,,,cash
T-001363,M-1015,2026-05-05,43575,1,30,22,on_time
T-003182,M-1043,2026-05-05,13380,1,21,17,on_time
T-000361,M-1004,2026-05-06,47228,1,30,30,on_time
T-001285,M-1014,2026-05-06,9886,1,30,40,late
T-001790,M-1021,2026-05-06,24073,1,30,55,late
T-001858,M-1022,2026-05-06,9898,1,30,22,on_time
T-002376,M-1029,2026-05-06,11461,1,30,28,on_time
T-002577,M-1032,2026-05-06,14330,1,30,22,on_time
T-002897,M-1038,2026-05-06,21058,0,,,cash
T-000067,M-1001,2026-05-07,24707,1,30,29,on_time
T-000174,M-1002,2026-05-07,23061,1,30,19,on_time
T-000554,M-1006,2026-05-07,27984,0,,,cash
T-000649,M-1007,2026-05-07,42299,1,30,15,on_time
T-000832,M-1009,2026-05-07,83164,0,,,cash
T-001364,M-1015,2026-05-07,57116,0,,,cash
T-002077,M-1025,2026-05-07,6811,0,,,cash
T-002224,M-1027,2026-05-07,32227,1,30,18,on_time
T-002300,M-1028,2026-05-07,23171,1,30,19,on_time
T-002898,M-1038,2026-05-07,16994,0,,,cash
T-003114,M-1042,2026-05-07,37643,1,30,17,on_time
T-003258,M-1044,2026-05-07,10999,1,21,8,on_time
T-003341,M-1045,2026-05-07,8676,0,,,cash
T-003408,M-1046,2026-05-07,6972,1,21,44,late
T-003486,M-1047,2026-05-07,6696,1,21,13,on_time
T-003758,M-1051,2026-05-07,2365,1,21,40,late
T-000743,M-1008,2026-05-08,31845,0,,,cash
T-000837,M-1009,2026-05-08,94959,1,30,20,on_time
T-001715,M-1020,2026-05-08,4671,1,30,24,on_time
T-001788,M-1021,2026-05-08,32078,0,,,cash
T-002150,M-1026,2026-05-08,22497,1,30,27,on_time
T-002792,M-1036,2026-05-08,27245,1,30,29,on_time
T-003005,M-1040,2026-05-08,47978,0,,,cash
T-003337,M-1045,2026-05-08,2987,1,21,12,on_time
T-003410,M-1046,2026-05-08,8055,1,21,14,on_time
T-000457,M-1005,2026-05-09,30082,0,,,cash
T-001130,M-1012,2026-05-09,39619,0,,,cash
T-001931,M-1023,2026-05-09,18833,1,30,43,late
T-002682,M-1034,2026-05-09,27623,1,30,30,on_time
T-002736,M-1035,2026-05-09,3326,1,30,24,on_time
T-003007,M-1040,2026-05-09,44410,1,30,26,on_time
T-003059,M-1041,2026-05-09,46618,0,,,cash
T-003117,M-1042,2026-05-09,3104,1,30,17,on_time
T-003339,M-1045,2026-05-09,10496,1,21,37,late
T-003484,M-1047,2026-05-09,5873,0,,,cash
T-003617,M-1049,2026-05-09,19734,1,21,9,on_time
T-000268,M-1003,2026-05-10,22937,1,30,23,on_time
T-000563,M-1006,2026-05-10,19188,1,30,20,on_time
T-000932,M-1010,2026-05-10,22584,1,30,16,on_time
T-001029,M-1011,2026-05-10,54307,1,30,30,on_time
T-001932,M-1023,2026-05-10,28913,0,,,cash
T-002078,M-1025,2026-05-10,5493,1,30,30,on_time
T-002447,M-1030,2026-05-10,13206,1,30,16,on_time
T-002576,M-1032,2026-05-10,7999,1,30,26,on_time
T-002849,M-1037,2026-05-10,24842,0,,,cash
T-003976,M-1055,2026-05-10,4086,0,,,cash
T-000069,M-1001,2026-05-11,13806,1,30,20,on_time
T-000172,M-1002,2026-05-11,29832,0,,,cash
T-000271,M-1003,2026-05-11,7310,1,30,25,on_time
T-001136,M-1012,2026-05-11,48322,0,,,cash
T-001565,M-1018,2026-05-11,20102,1,30,30,on_time
T-002219,M-1027,2026-05-11,29423,0,,,cash
T-002303,M-1028,2026-05-11,21201,0,,,cash
T-002899,M-1038,2026-05-11,14904,1,30,28,on_time
T-003485,M-1047,2026-05-11,8676,1,21,24,late
T-003689,M-1050,2026-05-11,8184,1,21,20,on_time
T-004030,M-1056,2026-05-11,3765,1,21,13,on_time
T-000359,M-1004,2026-05-12,75703,1,30,25,on_time
T-000737,M-1008,2026-05-12,19411,1,30,18,on_time
T-000934,M-1010,2026-05-12,20893,1,30,29,on_time
T-001425,M-1016,2026-05-12,17152,1,30,26,on_time
T-002298,M-1028,2026-05-12,12553,1,30,16,on_time
T-002374,M-1029,2026-05-12,21344,0,,,cash
T-002513,M-1031,2026-05-12,14766,1,30,17,on_time
T-002851,M-1037,2026-05-12,7298,0,,,cash
T-002949,M-1039,2026-05-12,20182,1,30,39,late
T-003185,M-1043,2026-05-12,19350,0,,,cash
T-003254,M-1044,2026-05-12,16503,0,,,cash
T-003336,M-1045,2026-05-12,15499,0,,,cash
T-003480,M-1047,2026-05-12,9279,0,,,cash
T-003483,M-1047,2026-05-12,12602,0,,,cash
T-000070,M-1001,2026-05-13,37695,1,30,29,on_time
T-000173,M-1002,2026-05-13,34229,0,,,cash
T-000460,M-1005,2026-05-13,27029,1,30,18,on_time
T-000559,M-1006,2026-05-13,7738,1,30,29,on_time
T-001034,M-1011,2026-05-13,66258,0,,,cash
T-001129,M-1012,2026-05-13,45439,0,,,cash
T-001131,M-1012,2026-05-13,47577,1,30,30,on_time
T-001427,M-1016,2026-05-13,15591,0,,,cash
T-001716,M-1020,2026-05-13,11346,1,30,30,on_time
T-002790,M-1036,2026-05-13,25409,0,,,cash
T-002850,M-1037,2026-05-13,8057,1,30,27,on_time
T-003618,M-1049,2026-05-13,23094,0,,,cash
T-000066,M-1001,2026-05-14,46705,1,30,24,on_time
T-000176,M-1002,2026-05-14,34158,0,,,cash
T-001030,M-1011,2026-05-14,69884,1,30,15,on_time
T-001033,M-1011,2026-05-14,68267,1,30,24,on_time
T-001134,M-1012,2026-05-14,37757,1,30,16,on_time
T-001568,M-1018,2026-05-14,21515,0,,,cash
T-001719,M-1020,2026-05-14,7891,1,30,38,late
T-001720,M-1020,2026-05-14,13348,1,30,43,late
T-001722,M-1020,2026-05-14,9536,1,30,44,late
T-001933,M-1023,2026-05-14,18289,1,30,15,on_time
T-002449,M-1030,2026-05-14,7842,0,,,cash
T-003340,M-1045,2026-05-14,11349,1,21,19,on_time
T-003688,M-1050,2026-05-14,9785,1,21,43,late
T-000267,M-1003,2026-05-15,43797,1,30,28,on_time
T-001032,M-1011,2026-05-15,57506,0,,,cash
T-001133,M-1012,2026-05-15,18902,1,30,17,on_time
T-001216,M-1013,2026-05-15,12176,0,,,cash
T-001789,M-1021,2026-05-15,25463,1,30,27,on_time
T-002083,M-1025,2026-05-15,11220,1,30,21,on_time
T-002302,M-1028,2026-05-15,23105,1,30,17,on_time
T-002446,M-1030,2026-05-15,7632,1,30,30,on_time
T-002950,M-1039,2026-05-15,22373,0,,,cash
T-003006,M-1040,2026-05-15,21818,1,30,49,late
T-003412,M-1046,2026-05-15,7494,1,21,17,on_time
T-003860,M-1053,2026-05-15,4592,0,,,cash
T-003919,M-1054,2026-05-15,6380,0,,,cash
T-000463,M-1005,2026-05-16,14233,1,30,18,on_time
T-000556,M-1006,2026-05-16,17107,0,,,cash
T-000646,M-1007,2026-05-16,34587,1,30,27,on_time
T-001028,M-1011,2026-05-16,64226,1,30,20,on_time
T-001031,M-1011,2026-05-16,50320,0,,,cash
T-001213,M-1013,2026-05-16,13925,0,,,cash
T-001645,M-1019,2026-05-16,10179,1,30,27,on_time
T-001936,M-1023,2026-05-16,5708,1,30,15,on_time
T-002148,M-1026,2026-05-16,31533,0,,,cash
T-002450,M-1030,2026-05-16,15049,1,30,24,on_time
T-002951,M-1039,2026-05-16,21287,0,,,cash
T-003407,M-1046,2026-05-16,8754,1,21,15,on_time
T-003553,M-1048,2026-05-16,23533,0,,,cash
T-000744,M-1008,2026-05-17,20497,1,30,16,on_time
T-000835,M-1009,2026-05-17,72620,1,30,19,on_time
T-001424,M-1016,2026-05-17,7792,1,30,15,on_time
T-001430,M-1016,2026-05-17,12514,1,30,42,late
T-001569,M-1018,2026-05-17,43925,1,30,29,on_time
T-001644,M-1019,2026-05-17,5859,0,,,cash
T-001718,M-1020,2026-05-17,16133,0,,,cash
T-002147,M-1026,2026-05-17,20106,0,,,cash
T-002737,M-1035,2026-05-17,9192,1,30,28,on_time
T-002789,M-1036,2026-05-17,26942,0,,,cash
T-002895,M-1038,2026-05-17,20525,1,30,19,on_time
T-003861,M-1053,2026-05-17,2561,0,,,cash
T-000177,M-1002,2026-05-18,36478,0,,,cash
T-000461,M-1005,2026-05-18,25476,1,30,28,on_time
T-000562,M-1006,2026-05-18,22447,1,30,24,on_time
T-001282,M-1014,2026-05-18,25350,1,30,25,on_time
T-001717,M-1020,2026-05-18,7835,0,,,cash
T-001934,M-1023,2026-05-18,9524,1,30,27,on_time
T-002578,M-1032,2026-05-18,10108,1,30,16,on_time
T-002630,M-1033,2026-05-18,45314,1,30,22,on_time
T-002735,M-1035,2026-05-18,15027,1,30,43,late
T-002739,M-1035,2026-05-18,3679,1,30,29,on_time
T-003181,M-1043,2026-05-18,15774,1,21,6,on_time
T-003183,M-1043,2026-05-18,16972,1,21,,default
T-003557,M-1048,2026-05-18,16303,0,,,cash
T-003974,M-1055,2026-05-18,3181,0,,,cash
T-000459,M-1005,2026-05-19,27995,1,30,27,on_time
T-000557,M-1006,2026-05-19,18560,0,,,cash
T-000561,M-1006,2026-05-19,18195,1,30,15,on_time
T-000645,M-1007,2026-05-19,62375,1,30,30,on_time
T-000930,M-1010,2026-05-19,300,0,,,cash
T-001128,M-1012,2026-05-19,24186,1,30,44,late
T-001500,M-1017,2026-05-19,27804,1,30,50,late
T-001503,M-1017,2026-05-19,27525,0,,,cash
T-001567,M-1018,2026-05-19,30192,1,30,28,on_time
T-001937,M-1023,2026-05-19,3122,0,,,cash
T-002010,M-1024,2026-05-19,45104,0,,,cash
T-002738,M-1035,2026-05-19,300,0,,,cash
T-003118,M-1042,2026-05-19,20549,1,30,15,on_time
T-003920,M-1054,2026-05-19,7826,0,,,cash
T-000169,M-1002,2026-05-20,28239,1,30,17,on_time
T-000171,M-1002,2026-05-20,39551,1,30,27,on_time
T-000272,M-1003,2026-05-20,27661,1,30,20,on_time
T-001286,M-1014,2026-05-20,26537,1,30,26,on_time
T-001930,M-1023,2026-05-20,14056,1,30,22,on_time
T-002514,M-1031,2026-05-20,18550,1,30,24,on_time
T-002631,M-1033,2026-05-20,30167,1,30,28,on_time
T-002734,M-1035,2026-05-20,18096,1,30,30,on_time
T-003481,M-1047,2026-05-20,3559,1,21,19,on_time
T-003619,M-1049,2026-05-20,22050,1,21,8,on_time
T-003621,M-1049,2026-05-20,19965,1,21,26,late
T-003806,M-1052,2026-05-20,5027,1,21,28,late
T-003862,M-1053,2026-05-20,3344,1,21,44,late
T-000170,M-1002,2026-05-21,38747,0,,,cash
T-000265,M-1003,2026-05-21,56280,1,30,30,on_time
T-000363,M-1004,2026-05-21,55672,1,30,19,on_time
T-000741,M-1008,2026-05-21,26638,1,30,29,on_time
T-000834,M-1009,2026-05-21,33101,0,,,cash
T-001132,M-1012,2026-05-21,30387,1,30,16,on_time
T-002080,M-1025,2026-05-21,2469,0,,,cash
T-002448,M-1030,2026-05-21,6768,0,,,cash
T-002791,M-1036,2026-05-21,37499,1,30,21,on_time
T-003335,M-1045,2026-05-21,11415,1,21,42,late
T-003411,M-1046,2026-05-21,8894,1,21,11,on_time
T-003620,M-1049,2026-05-21,14004,0,,,cash
T-003808,M-1052,2026-05-21,5045,1,21,26,late
T-003809,M-1052,2026-05-21,2728,1,21,44,late
T-003859,M-1053,2026-05-21,4178,1,21,31,late
T-000360,M-1004,2026-05-22,20954,1,30,20,on_time
T-000456,M-1005,2026-05-22,23480,1,30,21,on_time
T-001365,M-1015,2026-05-22,25123,1,30,29,on_time
T-001426,M-1016,2026-05-22,14668,1,30,38,late
T-001431,M-1016,2026-05-22,5790,0,,,cash
T-001499,M-1017,2026-05-22,23747,1,30,37,late
T-001643,M-1019,2026-05-22,7667,1,30,25,on_time
T-002011,M-1024,2026-05-22,25908,1,30,40,late
T-002518,M-1031,2026-05-22,23194,1,30,36,late
T-002683,M-1034,2026-05-22,23774,1,30,18,on_time
T-002947,M-1039,2026-05-22,25246,1,30,28,on_time
T-003252,M-1044,2026-05-22,14863,0,,,cash
T-003691,M-1050,2026-05-22,4234,0,,,cash
T-003757,M-1051,2026-05-22,5288,1,21,,default
T-003807,M-1052,2026-05-22,4418,0,,,cash
T-004029,M-1056,2026-05-22,1814,0,,,cash
T-000071,M-1001,2026-05-23,25061,1,30,29,on_time
T-000736,M-1008,2026-05-23,35160,0,,,cash
T-001642,M-1019,2026-05-23,20062,1,30,49,late
T-001935,M-1023,2026-05-23,6659,1,30,27,on_time
T-002146,M-1026,2026-05-23,19241,1,30,24,on_time
T-002151,M-1026,2026-05-23,6989,1,30,19,on_time
T-002453,M-1030,2026-05-23,15058,0,,,cash
T-002517,M-1031,2026-05-23,11007,0,,,cash
T-003060,M-1041,2026-05-23,29289,1,30,16,on_time
T-000175,M-1002,2026-05-24,50266,1,30,18,on_time
T-000270,M-1003,2026-05-24,35439,1,30,22,on_time
T-000560,M-1006,2026-05-24,14871,1,30,18,on_time
T-000738,M-1008,2026-05-24,40961,0,,,cash
T-001214,M-1013,2026-05-24,6862,1,30,43,late
T-001284,M-1014,2026-05-24,12481,1,30,25,on_time
T-002223,M-1027,2026-05-24,23318,0,,,cash
T-002574,M-1032,2026-05-24,11252,0,,,cash
T-002847,M-1037,2026-05-24,17537,1,30,27,on_time
T-003482,M-1047,2026-05-24,10184,0,,,cash
T-003979,M-1055,2026-05-24,2214,1,21,11,on_time
T-004032,M-1056,2026-05-24,708,1,21,12,on_time
T-000068,M-1001,2026-05-25,26604,1,30,20,on_time
T-001428,M-1016,2026-05-25,16104,0,,,cash
T-001859,M-1022,2026-05-25,5344,0,,,cash
T-002301,M-1028,2026-05-25,23659,0,,,cash
T-002375,M-1029,2026-05-25,8793,1,30,17,on_time
T-003692,M-1050,2026-05-25,9983,1,21,42,late
T-003977,M-1055,2026-05-25,5975,1,21,15,on_time
T-001502,M-1017,2026-05-26,25224,1,30,17,on_time
T-001855,M-1022,2026-05-26,7681,1,30,43,late
T-001856,M-1022,2026-05-26,11127,0,,,cash
T-002082,M-1025,2026-05-26,13540,1,30,25,on_time
T-003061,M-1041,2026-05-26,21156,1,30,27,on_time
